dbr,id,isit,isr,isatl,find
item\equipmenthelm\usm_n_oracle'sgarments.dbr,tagUArmor254,false,false,false,@level04$: @act01$
item\equipmentarmband\us_n_prideofthejadepalace.dbr,tagUArmor135,false,false,false,@level04$: @act03$
item\equipmentarmor\us_n_prideofthejadepalace.dbr,tagUArmor391,false,false,false,@level04$: @act03$
item\equipmentgreaves\us_n_prideofthejadepalace.dbr,tagUArmor179,false,false,false,@level04$: @act03$
item\equipmenthelm\us_n_prideofthejadepalace.dbr,tagUArmor243,false,false,false,@level04$: @act03$
item\equipmentweapon\bow\us_n_prideofthejadepalace.dbr,tagUWeapon153,false,false,false,@level04$: @act03$
item\equipmentarmband\usm_e_pyromancer'sguard.dbr,tagUArmor064,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentarmor\usm_e_pyromancer'sguard.dbr,tagUArmor396,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmenthelm\usm_e_pyromancer'sguard.dbr,tagUArmor248,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentarmband\usm_e_raimentofthestorm.dbr,tagUArmor065,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmor\usm_e_raimentofthestorm.dbr,tagUArmor397,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmenthelm\usm_e_raimentofthestorm.dbr,tagUArmor249,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentweapon\staff\us_e_raimentofthestorm.dbr,tagUWeapon281,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmband\us_n_ramses'royalarmor.dbr,tagUArmor136,false,false,false,@level04$: @act02$
item\equipmentarmor\us_n_ramses'royalarmor.dbr,tagUArmor392,false,false,false,@level04$: @act02$
item\equipmentgreaves\us_n_ramses'royalarmor.dbr,tagUArmor180,false,false,false,@level04$: @act02$
item\equipmenthelm\us_n_ramses'royalarmor.dbr,tagUArmor244,false,false,false,@level04$: @act02$
item\equipmentweapon\club\us_n_ramses'royalarmor.dbr,tagUWeapon195,false,false,false,@level04$: @act02$
item\equipmentarmband\us_e_rogue'scover.dbr,tagUArmor116,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentarmor\us_e_rogue'scover.dbr,tagUArmor372,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentgreaves\us_e_rogue'scover.dbr,tagUArmor159,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmenthelm\us_e_rogue'scover.dbr,tagUArmor225,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentarmband\usm_n_ronzer'sgift.dbr,tagUArmor070,false,false,false,"@level04$: @act03$, @act04$"
item\equipmentring\us_n_ronzer'sgift.dbr,tagUArmor035,false,false,false,"@level04$: @act02$, @act03$, @act04$"
item\equipmentarmor\us_n_safeguardofthemantis.dbr,tagUArmor382,false,false,false,@level04$: @act03$
item\equipmentgreaves\us_n_safeguardofthemantis.dbr,tagUArmor169,false,false,false,@level04$: @act03$
item\equipmenthelm\us_n_safeguardofthemantis.dbr,tagUArmor234,false,false,false,@level04$: @act03$
item\equipmentarmband\us_e_shadowguard.dbr,tagUArmor117,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmor\us_e_shadowguard.dbr,tagUArmor373,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentgreaves\us_e_shadowguard.dbr,tagUArmor160,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmenthelm\us_e_shadowguard.dbr,tagUArmor226,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentshield\us_e_shadowguard.dbr,tagUWeapon062,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentweapon\axe\us_e_shadowguard.dbr,tagUWeapon109,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmband\us_e_tempest.dbr,tagUArmor118,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmor\us_e_tempest.dbr,tagUArmor364,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentgreaves\us_e_tempest.dbr,tagUArmor161,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmenthelm\us_e_tempest.dbr,tagUArmor227,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentweapon\club\us_e_tempest.dbr,tagUWeapon192,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmor\us_e_theacropolis.dbr,tagUArmor374,false,false,false,"@level05$: @act01$, @level06$: @act01$"
item\equipmentshield\us_e_theacropolis.dbr,tagUWeapon063,false,false,false,"@level05$: @act01$, @level06$: @act01$"
item\equipmentarmband\us_e_thesphinx.dbr,tagUArmor109,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentarmor\us_e_thesphinx.dbr,tagUArmor363,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentgreaves\us_e_thesphinx.dbr,tagUArmor152,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmenthelm\us_e_thesphinx.dbr,tagUArmor217,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentweapon\club\us_e_thesphinx.dbr,tagUWeapon191,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentarmband\us_n_thebanpanoply.dbr,tagUArmor137,false,false,false,@level04$: @act01$
item\equipmentarmor\us_n_thebanpanoply.dbr,tagUArmor393,false,false,false,@level04$: @act01$
item\equipmentgreaves\us_n_thebanpanoply.dbr,tagUArmor181,false,false,false,@level04$: @act01$
item\equipmenthelm\us_n_thebanpanoply.dbr,tagUArmor245,false,false,false,@level04$: @act01$
item\equipmentshield\us_n_thebanpanoply.dbr,tagUWeapon069,false,false,false,@level04$: @act01$
item\equipmentarmband\usm_e_umbralraiment.dbr,tagUArmor066,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentarmor\usm_e_umbralraiment.dbr,tagUArmor398,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmenthelm\usm_e_umbralraiment.dbr,tagUArmor250,false,false,false,"@level05$: @act02$, @act03$, @level06$: @act02$, @act03$"
item\equipmentweapon\staff\u_e_soulquencher.dbr,tagUWeapon265,false,false,false,"@level05$: @act03$, @level06$: @act02$, @act03$"
item\equipmentarmband\us_e_warden'scharge.dbr,tagUArmor120,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentarmor\us_e_warden'scharge.dbr,tagUArmor375,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentgreaves\us_e_warden'scharge.dbr,tagUArmor162,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmenthelm\us_e_warden'scharge.dbr,tagUArmor228,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentshield\us_e_warden'scharge.dbr,tagUWeapon064,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentweapon\club\us_e_warden'scharge.dbr,tagUWeapon194,false,false,false,"@level05$: @act01$, @act02$, @level06$: @act01$, @act02$"
item\equipmentarmband\us_e_warrior'spanoply.dbr,tagUArmor121,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentarmor\us_e_warrior'spanoply.dbr,tagUArmor376,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentgreaves\us_e_warrior'spanoply.dbr,tagUArmor163,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmenthelm\us_e_warrior'spanoply.dbr,tagUArmor229,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
xpack\item\equipmentarmor\helm\u_n_002.dbr,xtagUArmor110,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\torso\u_n_002.dbr,xtagUArmor032,true,false,false,@level04$: @act04$
xpack\item\le_new\secreto_helm.dbr,tagSetSecretoHelm,true,false,false,Quest reward for helping the Promethean Order
xpack\item\le_new\secreto_torso.dbr,tagSetSecretoTorso,true,false,false,Quest reward for helping the Promethean Order
xpack\item\le_new\secreto_greaves.dbr,tagSetSecretoLegs,true,false,false,Quest reward for helping the Promethean Order
xpack\item\le_new\secreto_shield.dbr,tagSetSecretoShield,true,false,false,Quest reward for helping the Promethean Order
xpack\item\le_new\secreto_club.dbr,tagSetSecretoClub,true,false,false,Quest reward for helping the Promethean Order
item\equipmentarmor\um_e_pythia'svestment.dbr,tagUArmor343,false,false,false,@level05$: @act01$
item\equipmentarmband\um_e_pythia'sclasp.dbr,tagUArmor048,false,false,false,@level05$: @act01$
item\equipmentarmband\um_n_jadeclasp.dbr,tagUArmor058,false,false,false,@level04$: @act03$
item\equipmentring\u_n_jadeband.dbr,tagUArmor026,false,false,false,@level04$: @act03$
item\equipmentamulet\u_n_jadetotem.dbr,tagUArmor098,false,false,false,@level04$: @act03$
item\equipmentarmband\um_e_crystalbracelet.dbr,tagUArmor040,false,false,false,@level05$: @act02$
item\equipmentamulet\u_e_crystaltotem.dbr,tagUArmor075,false,false,false,@level05$: @act02$
item\equipmentring\u_e_crystalring.dbr,tagUArmor006,false,false,false,@level05$: @act02$
xpack\item\equipmentarmor\armband\us_e_001.dbr,xtagUArmor071,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\helm\us_e_001.dbr,xtagUArmor123,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\torso\us_e_001.dbr,xtagUArmor045,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\torso\z_pirate01.dbr,xtagUArmor055,true,false,false,@act05$
xpack\item\equipmentarmor\greaves\z_pirate01.dbr,xtagUArmor108,true,false,false,@act05$
xpack\item\equipmentarmor\helm\z_pirate01.dbr,xtagUArmor133,true,false,false,@act05$
xpack\item\equipmentarmor\greaves\us_e_002.dbr,xtagUArmor099,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\helm\us_e_002.dbr,xtagUArmor124,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\torso\us_e_002.dbr,xtagUArmor046,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\armband\usm_e_001.dbr,xtagUArmor074,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\greaves\usm_e_001.dbr,xtagUArmor102,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\helm\usm_e_001.dbr,xtagUArmor127,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\torso\usm_e_001.dbr,xtagUArmor049,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\staff\usm_e_001.dbr,xtagUWeapon082,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\armband\us_n_001.dbr,xtagUArmor070,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\greaves\us_n_001.dbr,xtagUArmor098,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\helm\us_n_001.dbr,xtagUArmor122,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\torso\us_n_001.dbr,xtagUArmor044,true,false,false,@level04$: @act04$
xpack\item\equipmentweapons\shield\us_n_001.dbr,xtagUWeapon007,true,false,false,@level04$: @act04$
xpack\item\equipmentweapons\spear\us_n_001.dbr,xtagUWeapon067,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\torso\z_sleuth01.dbr,xtagUArmor041,true,false,false,@act05$
xpack\item\equipmentarmor\armband\z_sleuth01.dbr,xtagUArmor067,true,false,false,@act05$
xpack\item\equipmentarmor\greaves\z_sleuth01.dbr,xtagUArmor095,true,false,false,@act05$
xpack\item\equipmentarmor\helm\z_sleuth01.dbr,xtagUArmor134,true,false,false,@act05$
xpack\item\equipmentweapons\club\z_sleuth01.dbr,xtagUWeapon054,true,false,false,@act05$
xpack\item\equipmentarmor\torso\z_santa01.dbr,xtagUArmor053,true,false,false,@act05$
xpack\item\equipmentarmor\helm\z_santa01.dbr,xtagUArmor131,true,false,false,@act05$
xpack\item\equipmentarmor\armband\z_santa01.dbr,xtagUArmor078,true,false,false,@act05$
xpack\item\equipmentarmor\greaves\z_santa01.dbr,xtagUArmor106,true,false,false,@act05$
xpack\item\equipmentweapons\club\z_santa01.dbr,xtagUWeapon056,true,false,false,@act05$
xpack\item\equipmentweapons\shield\z_santa01.dbr,xtagUWeapon011,true,false,false,@act05$
xpack\item\equipmentarmor\armband\us_e_004.dbr,xtagUArmor069,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\greaves\us_e_004.dbr,xtagUArmor097,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\helm\us_e_004.dbr,xtagUArmor121,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\torso\us_e_004.dbr,xtagUArmor043,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\sword\us_e_004.dbr,xtagUWeapon097,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\armband\us_e_005.dbr,xtagUArmor072,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\ring\us_e_005.dbr,xtagUArmor010,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\bow\us_e_005.dbr,xtagUWeapon039,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\helm\z_cowboy01.dbr,xtagUArmor132,true,false,false,@act05$
xpack\item\equipmentarmor\greaves\z_cowboy01.dbr,xtagUArmor107,true,false,false,@act05$
xpack\item\equipmentarmor\armband\usm_n_001.dbr,xtagUArmor075,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\greaves\usm_n_001.dbr,xtagUArmor103,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\helm\usm_n_001.dbr,xtagUArmor128,true,false,false,@level04$: @act04$
xpack\item\equipmentarmor\torso\usm_n_001.dbr,xtagUArmor050,true,false,false,@level04$: @act04$
xpack\item\equipmentweapons\staff\usm_n_001.dbr,xtagUWeapon083,true,false,false,@level04$: @act04$
xpack2\item\equipmentarmor\helm\us_n_brennus.dbr,x2tagUArmor016,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\torso\us_n_brennus.dbr,x2tagUArmor015,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\armband\us_n_brennus.dbr,x2tagUArmor017,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\greaves\us_n_brennus.dbr,x2tagUArmor018,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\torso\u_n_02.dbr,x2tagUArmor044,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\armband\u_n_01.dbr,x2tagUArmor073,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\greaves\u_n_01.dbr,x2tagUArmor088,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\armband\us_n_sucellus.dbr,x2tagUArmor019,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack2\item\equipmentarmor\greaves\us_n_sucellus.dbr,x2tagUArmor020,true,true,false,"@level04$: @act06$, @level05$: @act01$"
xpack3\items\equipmentarmor\armband\u_e_set03.dbr,x3tagUArmor113,true,false,true,
xpack3\items\equipmentarmor\greaves\u_e_set03.dbr,x3tagUArmor213,true,false,true,
xpack3\items\equipmentarmor\torso\u_e_set03.dbr,x3tagUArmor513,true,false,true,
xpack3\items\equipmentarmor\amulet\u_e_set03.dbr,x3tagUArmor013,true,false,true,
xpack3\items\equipmentarmor\armband\um_e_set05.dbr,x3tagUArmor115,true,false,true,
xpack3\items\equipmentarmor\greaves\um_e_set05.dbr,x3tagUArmor215,true,false,true,
xpack3\items\equipmentarmor\helm\um_e_set05.dbr,x3tagUArmor315,true,false,true,
xpack3\items\equipmentarmor\torso\um_e_set05.dbr,x3tagUArmor515,true,false,true,
xpack3\items\equipmentweapon\staff\u_e_set05.dbr,x3tagUWeapon703,true,false,true,
xpack3\items\equipmentarmor\armband\u_e_set06.dbr,x3tagUArmor116,true,false,true,
xpack3\items\equipmentarmor\greaves\u_e_set06.dbr,x3tagUArmor216,true,false,true,
xpack3\items\equipmentarmor\helm\u_e_set06.dbr,x3tagUArmor316,true,false,true,
xpack3\items\equipmentarmor\torso\u_e_set06.dbr,x3tagUArmor516,true,false,true,
xpack3\items\equipmentarmor\armband\um_l_set07.dbr,x3tagUArmor117,true,false,true,
xpack3\items\equipmentarmor\greaves\um_l_set07.dbr,x3tagUArmor217,true,false,true,
xpack3\items\equipmentarmor\helm\um_l_set07.dbr,x3tagUArmor317,true,false,true,
xpack3\items\equipmentarmor\torso\um_l_set07.dbr,x3tagUArmor517,true,false,true,
xpack3\items\equipmentarmor\armband\u_n_set08.dbr,x3tagUArmor118,true,false,true,
xpack3\items\equipmentarmor\greaves\u_n_set08.dbr,x3tagUArmor218,true,false,true,
xpack3\items\equipmentarmor\armband\um_n_set09.dbr,x3tagUArmor119,true,false,true,
xpack3\items\equipmentarmor\ring\um_n_set09.dbr,x3tagUArmor419,true,false,true,
xpack3\items\equipmentarmor\armband\u_n_set10.dbr,x3tagUArmor120,true,false,true,
xpack3\items\equipmentarmor\greaves\u_n_set10.dbr,x3tagUArmor220,true,false,true,
xpack3\items\equipmentarmor\helm\u_n_set10.dbr,x3tagUArmor320,true,false,true,
xpack3\items\equipmentarmor\torso\u_n_set10.dbr,x3tagUArmor520,true,false,true,
xpack3\items\equipmentweapon\club\u_n_set12.dbr,x3tagU_Club08,true,false,true,
xpack3\items\equipmentweapon\shield\u_n_set12.dbr,x3tagU_Shield05,true,false,true,
item\equipmentarmband\us_l_abyssalarmor.dbr,tagUArmor122,false,false,false,@level06$: @amount07$
item\equipmentarmor\us_l_abyssalarmor.dbr,tagUArmor377,false,false,false,@level06$: @amount07$
item\equipmentgreaves\us_l_abyssalarmor.dbr,tagUArmor164,false,false,false,@level06$: @amount07$
item\equipmentshield\us_l_abyssalarmor.dbr,tagUWeapon065,false,false,false,@level06$: @amount07$
item\equipmentarmband\us_l_alexander'spanoply.dbr,tagUArmor108,false,false,false,@level06$: @amount07$
