,record,category,class,pack,name,altName,id
1698,records\item\equipmenthelm\mi_l_bandari.dbr,Helm,ArmorProtective_Head,Original,mi_l_bandari,Bandari's Helm,Helm_Bandaris_Helm_1
1699,records\xpack3\items\equipmentarmor\helm\u_e_set03.dbr,Helm,ArmorProtective_Head,xpack3,u_e_set03,Bandit King's Cover,Helm_Bandit_Kings_Cover
1700,records\item\equipmenthelm\u_n_bandit'shood.dbr,Helm,ArmorProtective_Head,Original,u_n_bandit'shood,Bandit's Hood,Helm_Bandits_Hood
1701,records\xpack2\item\equipmentarmor\helm\furhood.dbr,Helm,ArmorProtective_Head,xpack2,furhood,Bandit's Hood,Helm_Bandits_Hood_1
1702,records\xpack3\items\equipmentarmor\helm\u_l_01.dbr,Helm,ArmorProtective_Head,xpack3,u_l_01,Battle Crown of Danaus,Helm_Battle_Crown_Of_Danaus
1703,records\item\equipmenthelm\usm_e_vestmentsofthebattlemage.dbr,Helm,ArmorProtective_Head,Original,usm_e_vestmentsofthebattlemage,Battlemage Circlet,Helm_Battlemage_Circlet
1704,records\xpack2\item\equipmentarmor\helm\mi_n_eldjotun.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_eldjotun,Blacksteel Helmet,Helm_Blacksteel_Helmet
1705,records\xpack2\item\equipmentarmor\helm\mi_e_eldjotun.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_eldjotun,Blacksteel Helmet,Helm_Blacksteel_Helmet_1
1706,records\xpack2\item\equipmentarmor\helm\mi_l_eldjotun.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_eldjotun,Blacksteel Helmet,Helm_Blacksteel_Helmet_2
1707,records\xpack\item\equipmentarmor\helm\mi_n_melinoemage.dbr,Helm,ArmorProtective_Head,xpack,mi_n_melinoemage,Bloodborn Visor,Helm_Bloodborn_Visor
1708,records\xpack\item\equipmentarmor\helm\mi_e_melinoemage.dbr,Helm,ArmorProtective_Head,xpack,mi_e_melinoemage,Bloodborn Visor,Helm_Bloodborn_Visor_1
1709,records\xpack\item\equipmentarmor\helm\mi_l_melinoemage.dbr,Helm,ArmorProtective_Head,xpack,mi_l_melinoemage,Bloodborn Visor,Helm_Bloodborn_Visor_2
1710,records\item\equipmenthelm\u_e_bluewarcrown.dbr,Helm,ArmorProtective_Head,Original,u_e_bluewarcrown,Blue War Crown,Helm_Blue_War_Crown
1711,records\item\equipmenthelm\us_e_bonearmor.dbr,Helm,ArmorProtective_Head,Original,us_e_bonearmor,Bone Helm,Helm_Bone_Helm
1712,records\xpack2\item\equipmentarmor\helm\mi_n_troll.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_troll,Bonebreaker Cowl,Helm_Bonebreaker_Cowl
1713,records\xpack2\item\equipmentarmor\helm\mi_e_troll.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_troll,Bonebreaker Cowl,Helm_Bonebreaker_Cowl_1
1714,records\xpack2\item\equipmentarmor\helm\mi_l_troll.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_troll,Bonebreaker Cowl,Helm_Bonebreaker_Cowl_2
1715,records\xpack2\item\equipmentarmor\helm\us_n_brennus.dbr,Helm,ArmorProtective_Head,xpack2,us_n_brennus,Brennus' Great Helm,Helm_Brennus_Great_Helm
1716,records\xpack2\item\equipmentarmor\helm\u_e_05.dbr,Helm,ArmorProtective_Head,xpack2,u_e_05,Bristleback Helm,Helm_Bristleback_Helm
1717,records\xpack2\item\equipmentarmor\helm\u_l_04.dbr,Helm,ArmorProtective_Head,xpack2,u_l_04,Brynhild's Helm,Helm_Brynhilds_Helm
1718,records\item\equipmenthelm\us_e_aspectofthewild.dbr,Helm,ArmorProtective_Head,Original,us_e_aspectofthewild,Call of the Wild,Helm_Call_Of_The_Wild
1719,records\xpack3\items\equipmentarmor\helm\u_l_02.dbr,Helm,ArmorProtective_Head,xpack3,u_l_02,Cap of Thamyris,Helm_Cap_Of_Thamyris
1720,records\xpack2\item\equipmentarmor\helm\u_l_03.dbr,Helm,ArmorProtective_Head,xpack2,u_l_03,Cap of Urd,Helm_Cap_Of_Urd
1721,records\xpack4\item\equipmentarmor\helm\u_l_celestialserenity.dbr,Helm,ArmorProtective_Head,xpack4,u_l_celestialserenity,,Helm_Celestialserenity
1722,records\item\equipmenthelm\mi_n_centaur.dbr,Helm,ArmorProtective_Head,Original,mi_n_centaur,,Helm_Centaur
1723,records\item\equipmenthelm\mi_e_centaur.dbr,Helm,ArmorProtective_Head,Original,mi_e_centaur,,Helm_Centaur_1
1724,records\item\equipmenthelm\mi_l_centaur.dbr,Helm,ArmorProtective_Head,Original,mi_l_centaur,,Helm_Centaur_2
1725,records\item\equipmenthelm\mi_e_mummy.dbr,Helm,ArmorProtective_Head,Original,mi_e_mummy,Ceremonial Headdress,Helm_Ceremonial_Headdress
1726,records\item\equipmenthelm\mi_l_mummy.dbr,Helm,ArmorProtective_Head,Original,mi_l_mummy,Ceremonial Headdress,Helm_Ceremonial_Headdress_1
1727,records\item\equipmenthelm\u_e_chiron'sgaze.dbr,Helm,ArmorProtective_Head,Original,u_e_chiron'sgaze,Chiron's Gaze,Helm_Chirons_Gaze
1728,records\xpack3\items\equipmentarmor\helm\u_n_01.dbr,Helm,ArmorProtective_Head,xpack3,u_n_01,Chitinous Skullcap,Helm_Chitinous_Skullcap
1729,records\xpack4\item\equipmentarmor\helm\us_l_chiyousspite.dbr,Helm,ArmorProtective_Head,xpack4,us_l_chiyousspite,,Helm_Chiyousspite
1730,records\xpack\item\equipmentarmor\helm\mi_e_formicidmage02.dbr,Helm,ArmorProtective_Head,xpack,mi_e_formicidmage02,Ch'kra's Crown,Helm_Chkras_Crown
1731,records\xpack\item\equipmentarmor\helm\mi_l_formicidmage02.dbr,Helm,ArmorProtective_Head,xpack,mi_l_formicidmage02,Ch'kra's Crown,Helm_Chkras_Crown_1
1732,records\item\equipmenthelm\um_n_chromaticdiadem.dbr,Helm,ArmorProtective_Head,Original,um_n_chromaticdiadem,Chromatic Diadem,Helm_Chromatic_Diadem
1733,records\xpack3\items\equipmentarmor\helm\u_e_02.dbr,Helm,ArmorProtective_Head,xpack3,u_e_02,Cilix' Spiked Visor,Helm_Cilix_Spiked_Visor
1734,records\item\equipmenthelm\usm_e_raimentofthestorm.dbr,Helm,ArmorProtective_Head,Original,usm_e_raimentofthestorm,Circlet of Storms,Helm_Circlet_Of_Storms
1735,records\item\equipmenthelm\us_l_conqueror'spanoply.dbr,Helm,ArmorProtective_Head,Original,us_l_conqueror'spanoply,Conqueror's Brain-cage,Helm_Conquerors_Brain_cage
1736,records\xpack3\items\equipmentarmor\helm\mi_n_coralguardianmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_n_coralguardianmage,,Helm_Coralguardianmage
1737,records\xpack3\items\equipmentarmor\helm\mi_e_coralguardianmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_coralguardianmage,,Helm_Coralguardianmage_1
1738,records\xpack3\items\equipmentarmor\helm\mi_l_coralguardianmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_l_coralguardianmage,,Helm_Coralguardianmage_2
1739,records\xpack3\items\equipmentarmor\helm\mi_n_coralguardianmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_n_coralguardianmelee,,Helm_Coralguardianmelee
1740,records\xpack3\items\equipmentarmor\helm\mi_e_coralguardianmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_coralguardianmelee,,Helm_Coralguardianmelee_1
1741,records\xpack3\items\equipmentarmor\helm\mi_l_coralguardianmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_l_coralguardianmelee,,Helm_Coralguardianmelee_2
1742,records\xpack\item\equipmentarmor\helm\um_l_002.dbr,Helm,ArmorProtective_Head,xpack,um_l_002,Coronal of the Abyss,Helm_Coronal_Of_The_Abyss
1743,records\item\equipmenthelm\u_n_crag.dbr,Helm,ArmorProtective_Head,Original,u_n_crag,Crag,Helm_Crag
1744,records\xpack\item\equipmentarmor\helm\um_l_001.dbr,Helm,ArmorProtective_Head,xpack,um_l_001,Crest of Hypnos,Helm_Crest_Of_Hypnos
1745,records\xpack3\items\equipmentarmor\helm\u_l_set04.dbr,Helm,ArmorProtective_Head,xpack3,u_l_set04,Cretaceous Cap,Helm_Cretaceous_Cap
1746,records\xpack\item\equipmentarmor\helm\um_e_002.dbr,Helm,ArmorProtective_Head,xpack,um_e_002,Crown of Dockma'Ar,Helm_Crown_Of_Dockmaar
1747,records\xpack\item\equipmentarmor\helm\usm_n_001.dbr,Helm,ArmorProtective_Head,xpack,usm_n_001,Crown of Erebus,Helm_Crown_Of_Erebus
1748,records\item\equipmenthelm\usm_n_necromancer'shabiliment.dbr,Helm,ArmorProtective_Head,Original,usm_n_necromancer'shabiliment,Crown of the Dead,Helm_Crown_Of_The_Dead
1749,records\xpack2\item\equipmentarmor\helm\mi_n_fjordmage.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_fjordmage,Crown of the Deep,Helm_Crown_Of_The_Deep
1750,records\xpack2\item\equipmentarmor\helm\mi_e_fjordmage.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_fjordmage,Crown of the Deep,Helm_Crown_Of_The_Deep_1
1751,records\xpack2\item\equipmentarmor\helm\mi_l_fjordmage.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_fjordmage,Crown of the Deep,Helm_Crown_Of_The_Deep_2
1752,records\item\equipmenthelm\um_n_crownoftheelements.dbr,Helm,ArmorProtective_Head,Original,um_n_crownoftheelements,Crown of the Elements,Helm_Crown_Of_The_Elements
1753,records\item\equipmenthelm\u_e_crownofthegreatking.dbr,Helm,ArmorProtective_Head,Original,u_e_crownofthegreatking,Crown of the Great King,Helm_Crown_Of_The_Great_King
1754,records\item\equipmenthelm\mi_e_liche.dbr,Helm,ArmorProtective_Head,Original,mi_e_liche,Crown of the Liche King,Helm_Crown_Of_The_Liche_King
1755,records\item\equipmenthelm\mi_l_liche.dbr,Helm,ArmorProtective_Head,Original,mi_l_liche,Crown of the Liche King,Helm_Crown_Of_The_Liche_King_1
1756,records\item\equipmenthelm\us_e_crystallinearray.dbr,Helm,ArmorProtective_Head,Original,us_e_crystallinearray,Crystalline Helm,Helm_Crystalline_Helm
1757,records\item\equipmenthelm\um_n_cynic'scover.dbr,Helm,ArmorProtective_Head,Original,um_n_cynic'scover,Cynic's Cover,Helm_Cynics_Cover
1758,records\item\equipmenthelm\us_l_eternalwardoftartarus.dbr,Helm,ArmorProtective_Head,Original,us_l_eternalwardoftartarus,Dark Justice of Tartarus,Helm_Dark_Justice_Of_Tartarus
1759,records\item\equipmenthelm\mi_e_arachnos.dbr,Helm,ArmorProtective_Head,Original,mi_e_arachnos,Deathweaver's Helmet,Helm_Deathweavers_Helmet
1760,records\item\equipmenthelm\mi_l_arachnos.dbr,Helm,ArmorProtective_Head,Original,mi_l_arachnos,Deathweaver's Helmet,Helm_Deathweavers_Helmet_1
1761,records\item\equipmenthelm\mi_e_deserthag.dbr,Helm,ArmorProtective_Head,Original,mi_e_deserthag,Deathwing Helmet,Helm_Deathwing_Helmet
1762,records\item\equipmenthelm\mi_l_deserthag.dbr,Helm,ArmorProtective_Head,Original,mi_l_deserthag,Deathwing Helmet,Helm_Deathwing_Helmet_1
1763,records\xpack\item\equipmentarmor\helm\z_sleuth01.dbr,Helm,ArmorProtective_Head,xpack,z_sleuth01,Deerstalker Hat,Helm_Deerstalker_Hat
1764,records\item\equipmenthelm\mi_n_deserthag.dbr,Helm,ArmorProtective_Head,Original,mi_n_deserthag,,Helm_Deserthag
1765,records\item\equipmenthelm\u_e_dieneces'shade.dbr,Helm,ArmorProtective_Head,Original,u_e_dieneces'shade,Dienekes' Shade,Helm_Dienekes_Shade
1766,records\xpack\item\equipmentarmor\helm\us_e_002.dbr,Helm,ArmorProtective_Head,xpack,us_e_002,Diomedes' War Helm,Helm_Diomedes_War_Helm
1767,records\xpack4\item\equipmentarmor\helm\us_l_dragonkingsmantle.dbr,Helm,ArmorProtective_Head,xpack4,us_l_dragonkingsmantle,,Helm_Dragonkingsmantle
1768,records\xpack\item\equipmentarmor\helm\usm_e_001.dbr,Helm,ArmorProtective_Head,xpack,usm_e_001,Dreamweaver's Crown,Helm_Dreamweavers_Crown
1769,records\item\equipmenthelm\usm_e_habilimentsofthedruid.dbr,Helm,ArmorProtective_Head,Original,usm_e_habilimentsofthedruid,Druid's Wreath,Helm_Druids_Wreath
1770,records\xpack3\items\equipmentarmor\helm\mi_n_embalmedpriestmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_n_embalmedpriestmage,,Helm_Embalmedpriestmage
1771,records\xpack3\items\equipmentarmor\helm\mi_e_embalmedpriestmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_embalmedpriestmage,,Helm_Embalmedpriestmage_1
1772,records\xpack3\items\equipmentarmor\helm\mi_l_embalmedpriestmage.dbr,Helm,ArmorProtective_Head,xpack3,mi_l_embalmedpriestmage,,Helm_Embalmedpriestmage_2
1773,records\xpack3\items\equipmentarmor\helm\mi_n_embalmedpriestmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_n_embalmedpriestmelee,,Helm_Embalmedpriestmelee
1774,records\xpack3\items\equipmentarmor\helm\mi_e_embalmedpriestmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_embalmedpriestmelee,,Helm_Embalmedpriestmelee_1
1775,records\xpack3\items\equipmentarmor\helm\mi_l_embalmedpriestmelee.dbr,Helm,ArmorProtective_Head,xpack3,mi_l_embalmedpriestmelee,,Helm_Embalmedpriestmelee_2
1776,records\item\equipmenthelm\u_n_emeraldcrown.dbr,Helm,ArmorProtective_Head,Original,u_n_emeraldcrown,Emerald Crown,Helm_Emerald_Crown
1777,records\xpack\item\equipmentarmor\helm\mi_n_empusamage.dbr,Helm,ArmorProtective_Head,xpack,mi_n_empusamage,,Helm_Empusamage
1778,records\xpack2\item\equipmentarmor\helm\u_e_07.dbr,Helm,ArmorProtective_Head,xpack2,u_e_07,Epona's Hog Mane,Helm_Eponas_Hog_Mane
1779,records\item\equipmenthelm\mi_e_tropicalarachnos.dbr,Helm,ArmorProtective_Head,Original,mi_e_tropicalarachnos,Exotic Mask,Helm_Exotic_Mask
1780,records\item\equipmenthelm\mi_l_tropicalarachnos.dbr,Helm,ArmorProtective_Head,Original,mi_l_tropicalarachnos,Exotic Mask,Helm_Exotic_Mask_1
1781,records\xpack\item\equipmentarmor\helm\mi_n_formicidmage01.dbr,Helm,ArmorProtective_Head,xpack,mi_n_formicidmage01,,Helm_Formicidmage01
1782,records\xpack\item\equipmentarmor\helm\mi_n_formicidmage02.dbr,Helm,ArmorProtective_Head,xpack,mi_n_formicidmage02,,Helm_Formicidmage02
1783,records\xpack\item\equipmentarmor\helm\mi_n_formicidmelee01.dbr,Helm,ArmorProtective_Head,xpack,mi_n_formicidmelee01,,Helm_Formicidmelee01
1784,records\xpack\item\equipmentarmor\helm\mi_n_formicidmelee02.dbr,Helm,ArmorProtective_Head,xpack,mi_n_formicidmelee02,,Helm_Formicidmelee02
1785,records\xpack4\item\equipmentarmor\helm\u_l_foxspiritscunning.dbr,Helm,ArmorProtective_Head,xpack4,u_l_foxspiritscunning,,Helm_Foxspiritscunning
1786,records\xpack2\item\equipmentarmor\helm\usm_l_freyja.dbr,Helm,ArmorProtective_Head,xpack2,usm_l_freyja,Freyja's Coronet,Helm_Freyjas_Coronet
1787,records\item\equipmenthelm\us_e_legendoffuxi.dbr,Helm,ArmorProtective_Head,Original,us_e_legendoffuxi,Fu Xi's Skullplate,Helm_Fu_Xis_Skullplate
1788,records\xpack\item\equipmentarmor\helm\usm_l_002.dbr,Helm,ArmorProtective_Head,xpack,usm_l_002,Gaze of Carnus,Helm_Gaze_Of_Carnus
1789,records\xpack\item\equipmentarmor\helm\mi_n_gigantesmelee01.dbr,Helm,ArmorProtective_Head,xpack,mi_n_gigantesmelee01,,Helm_Gigantesmelee01
1790,records\xpack\item\equipmentarmor\helm\mi_n_gigantesmelee02.dbr,Helm,ArmorProtective_Head,xpack,mi_n_gigantesmelee02,,Helm_Gigantesmelee02
1791,records\xpack3\items\equipmentarmor\helm\um_n_01.dbr,Helm,ArmorProtective_Head,xpack3,um_n_01,Gilded Cap of Epaphus,Helm_Gilded_Cap_Of_Epaphus
1792,records\xpack2\item\equipmentarmor\helm\u_l_02.dbr,Helm,ArmorProtective_Head,xpack2,u_l_02,Golden Agris Helmet,Helm_Golden_Agris_Helmet
1793,records\xpack2\item\equipmentarmor\helm\u_e_01.dbr,Helm,ArmorProtective_Head,xpack2,u_e_01,Golden Crown of War,Helm_Golden_Crown_Of_War
1794,records\item\equipmenthelm\mi_n_goldenskeleton.dbr,Helm,ArmorProtective_Head,Original,mi_n_goldenskeleton,,Helm_Goldenskeleton
1795,records\item\equipmenthelm\mi_n_gorgon.dbr,Helm,ArmorProtective_Head,Original,mi_n_gorgon,,Helm_Gorgon
1796,records\item\equipmenthelm\mi_n_gorgonarcher.dbr,Helm,ArmorProtective_Head,Original,mi_n_gorgonarcher,,Helm_Gorgonarcher
1797,records\item\equipmenthelm\mi_n_gorgonmelee.dbr,Helm,ArmorProtective_Head,Original,mi_n_gorgonmelee,,Helm_Gorgonmelee
1798,records\xpack4\item\equipmentarmor\helm\us_l_guanyushelmofloyalty.dbr,Helm,ArmorProtective_Head,xpack4,us_l_guanyushelmofloyalty,,Helm_Guanyushelmofloyalty
1799,records\xpack2\item\equipmentarmor\helm\u_e_04.dbr,Helm,ArmorProtective_Head,xpack2,u_e_04,Gutuater Cap,Helm_Gutuater_Cap
1800,records\xpack3\items\equipmentarmor\helm\um_e_set05.dbr,Helm,ArmorProtective_Head,xpack3,um_e_set05,Hadopelagian Plume,Helm_Hadopelagian_Plume
1801,records\xpack\item\equipmentarmor\helm\us_e_004.dbr,Helm,ArmorProtective_Head,xpack,us_e_004,Harbinger's Helm,Helm_Harbingers_Helm
1802,records\xpack2\item\equipmentarmor\helm\z_tracksuit.dbr,Helm,ArmorProtective_Head,xpack2,z_tracksuit,Headband,Helm_Headband
1803,records\item\equipmenthelm\u_l_hector'sflashinghelm.dbr,Helm,ArmorProtective_Head,Original,u_l_hector'sflashinghelm,Hector's Flashing Helm,Helm_Hectors_Flashing_Helm
1804,records\xpack2\item\equipmentarmor\helm\mi_n_alfr.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_alfr,Helm of Alfheim,Helm_Helm_Of_Alfheim
1805,records\xpack2\item\equipmentarmor\helm\mi_e_alfr.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_alfr,Helm of Alfheim,Helm_Helm_Of_Alfheim_1
1806,records\xpack2\item\equipmentarmor\helm\mi_l_alfr.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_alfr,Helm of Alfheim,Helm_Helm_Of_Alfheim_2
1807,records\item\equipmenthelm\u_l_helmofdarkness.dbr,Helm,ArmorProtective_Head,Original,u_l_helmofdarkness,Helm of Darkness,Helm_Helm_Of_Darkness
1808,records\item\equipmenthelm\u_e_helmofoddyseus.dbr,Helm,ArmorProtective_Head,Original,u_e_helmofoddyseus,Helm of Odysseus,Helm_Helm_Of_Odysseus
1809,records\xpack3\items\equipmentarmor\helm\um_l_set02.dbr,Helm,ArmorProtective_Head,xpack3,um_l_set02,Helm of the Aquanaut,Helm_Helm_Of_The_Aquanaut
1810,records\xpack2\item\equipmentarmor\helm\u_e_02.dbr,Helm,ArmorProtective_Head,xpack2,u_e_02,Helm of the Conqueror,Helm_Helm_Of_The_Conqueror
1811,records\item\equipmenthelm\us_e_firewalker'ssuit.dbr,Helm,ArmorProtective_Head,Original,us_e_firewalker'ssuit,Helm of the Firewalker,Helm_Helm_Of_The_Firewalker
1812,records\item\equipmenthelm\us_l_nemeanlionhide.dbr,Helm,ArmorProtective_Head,Original,us_l_nemeanlionhide,Helm of the Nemean Lion,Helm_Helm_Of_The_Nemean_Lion
1813,records\item\equipmenthelm\us_e_thesphinx.dbr,Helm,ArmorProtective_Head,Original,us_e_thesphinx,Helm of the Sphinx,Helm_Helm_Of_The_Sphinx
1814,records\item\equipmenthelm\us_e_tempest.dbr,Helm,ArmorProtective_Head,Original,us_e_tempest,Helm of the Tempest,Helm_Helm_Of_The_Tempest
1815,records\xpack2\item\equipmentarmor\helm\mi_n_einherjar.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_einherjar,Helm of Valhöll,Helm_Helm_Of_Valh_ll
1816,records\xpack2\item\equipmentarmor\helm\mi_e_einherjar.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_einherjar,Helm of Valhöll,Helm_Helm_Of_Valh_ll_1
1817,records\xpack2\item\equipmentarmor\helm\mi_l_einherjar.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_einherjar,Helm of Valhöll,Helm_Helm_Of_Valh_ll_2
1818,records\xpack2\item\equipmentarmor\helm\mi_n_draugr.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_draugr,Helmet of the Restless King,Helm_Helmet_Of_The_Restless_King
1819,records\xpack2\item\equipmentarmor\helm\mi_e_draugr.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_draugr,Helmet of the Restless King,Helm_Helmet_Of_The_Restless_King_1
1820,records\xpack2\item\equipmentarmor\helm\mi_l_draugr.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_draugr,Helmet of the Restless King,Helm_Helmet_Of_The_Restless_King_2
1821,records\xpack2\item\equipmentarmor\helm\u_l_01.dbr,Helm,ArmorProtective_Head,xpack2,u_l_01,Helmet of Valhalla,Helm_Helmet_Of_Valhalla
1822,records\xpack4\item\equipmentarmor\helm\u_l_helmetofaanitheprotector.dbr,Helm,ArmorProtective_Head,xpack4,u_l_helmetofaanitheprotector,,Helm_Helmetofaanitheprotector
1823,records\xpack4\item\equipmentarmor\helm\u_l_helmetoffocuseddao.dbr,Helm,ArmorProtective_Head,xpack4,u_l_helmetoffocuseddao,,Helm_Helmetoffocuseddao
1824,records\xpack4\item\equipmentarmor\helm\u_l_helmetofworthysuccession.dbr,Helm,ArmorProtective_Head,xpack4,u_l_helmetofworthysuccession,,Helm_Helmetofworthysuccession
1825,records\xpack4\item\equipmentarmor\helm\u_l_helmofaojun.dbr,Helm,ArmorProtective_Head,xpack4,u_l_helmofaojun,,Helm_Helmofaojun
1826,records\xpack4\item\equipmentarmor\helm\u_l_helmoftenacity.dbr,Helm,ArmorProtective_Head,xpack4,u_l_helmoftenacity,,Helm_Helmoftenacity
1827,records\item\equipmenthelm\u_n_helot'srage.dbr,Helm,ArmorProtective_Head,Original,u_n_helot'srage,Helot's Rage,Helm_Helots_Rage
1828,records\item\equipmenthelm\u_l_hermes'wingedhelm.dbr,Helm,ArmorProtective_Head,Original,u_l_hermes'wingedhelm,Hermes' Winged Helm,Helm_Hermes_Winged_Helm
1829,records\item\equipmenthelm\um_l_hesione'sgoldenveil.dbr,Helm,ArmorProtective_Head,Original,um_l_hesione'sgoldenveil,Hesione's Golden Veil,Helm_Hesiones_Golden_Veil
1830,records\xpack3\items\equipmentarmor\helm\mi_n_hesperidemage.dbr,Helm,ArmorProtective_Head,xpack3,mi_n_hesperidemage,,Helm_Hesperidemage
1831,records\xpack3\items\equipmentarmor\helm\mi_e_hesperidemage.dbr,Helm,ArmorProtective_Head,xpack3,mi_e_hesperidemage,,Helm_Hesperidemage_1
1832,records\xpack3\items\equipmentarmor\helm\mi_l_hesperidemage.dbr,Helm,ArmorProtective_Head,xpack3,mi_l_hesperidemage,,Helm_Hesperidemage_2
1833,records\xpack3\items\equipmentarmor\helm\um_l_01.dbr,Helm,ArmorProtective_Head,xpack3,um_l_01,Hood of Illusions,Helm_Hood_Of_Illusions
1834,records\xpack2\item\equipmentarmor\helm\mi_n_nerthusshaman.dbr,Helm,ArmorProtective_Head,xpack2,mi_n_nerthusshaman,Hood of the Chosen,Helm_Hood_Of_The_Chosen
1835,records\xpack2\item\equipmentarmor\helm\mi_e_nerthusshaman.dbr,Helm,ArmorProtective_Head,xpack2,mi_e_nerthusshaman,Hood of the Chosen,Helm_Hood_Of_The_Chosen_1
1836,records\xpack2\item\equipmentarmor\helm\mi_l_nerthusshaman.dbr,Helm,ArmorProtective_Head,xpack2,mi_l_nerthusshaman,Hood of the Chosen,Helm_Hood_Of_The_Chosen_2
1837,records\item\equipmenthelm\mi_e_satyrmage.dbr,Helm,ArmorProtective_Head,Original,mi_e_satyrmage,Hood of the Magi,Helm_Hood_Of_The_Magi
1838,records\item\equipmenthelm\mi_l_satyrmage.dbr,Helm,ArmorProtective_Head,Original,mi_l_satyrmage,Hood of the Magi,Helm_Hood_Of_The_Magi_1
1839,records\item\equipmenthelm\u_e_hoplitehelm.dbr,Helm,ArmorProtective_Head,Original,u_e_hoplitehelm,Hoplite's Helm,Helm_Hoplites_Helm
1840,records\xpack\item\equipmentarmor\helm\u_n_001.dbr,Helm,ArmorProtective_Head,xpack,u_n_001,Horns of Vorenus,Helm_Horns_Of_Vorenus
1841,records\xpack4\item\equipmentarmor\helm\us_l_huangdiswarhelmet.dbr,Helm,ArmorProtective_Head,xpack4,us_l_huangdiswarhelmet,,Helm_Huangdiswarhelmet
1842,records\item\equipmenthelm\us_e_hunter'sarmor.dbr,Helm,ArmorProtective_Head,Original,us_e_hunter'sarmor,Hunter's Helm,Helm_Hunters_Helm
