id,dbr,isit,find
tagUArmor297,item\equipmentarmor\u_l_dionysus'jerkin.dbr,false,@level06$: @act01$
tagUArmor263,item\equipmentarmor\u_e_etruscancuirass.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUArmor349,item\equipmentarmor\um_l_fengxao'smeditationrobes.dbr,false,@level06$: @act03$
tagUArmor298,item\equipmentarmor\u_l_ferrusgnosi.dbr,false,@level06$: @act01$
tagUArmor266,item\equipmentarmor\u_e_hippocrates'vest.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUArmor299,item\equipmentarmor\u_l_horus'refuge.dbr,false,@level06$: @act02$
tagUArmor350,item\equipmentarmor\um_l_iris'scintillatingrobes.dbr,false,@level06$: @act02$
tagUArmor268,item\equipmentarmor\u_e_kondorangirdle.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor353,item\equipmentarmor\um_l_mantleofamunra.dbr,false,@level06$: @act02$
tagUArmor271,item\equipmentarmor\u_e_mantleofsajun.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor272,item\equipmentarmor\u_e_mantleofthesecretos.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor351,item\equipmentarmor\um_l_mindragerobe.dbr,false,@level06$: @amount07$
tagUArmor300,item\equipmentarmor\u_l_minoxianarmor.dbr,false,@level06$: @act02$
tagUArmor273,item\equipmentarmor\u_e_morago'sarmor.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor301,item\equipmentarmor\u_l_oddyseus'armor.dbr,false,@level06$: @amount07$
tagUArmor302,item\equipmentarmor\u_l_overlord'sironshell.dbr,false,@level06$: @amount07$
tagUArmor352,item\equipmentarmor\u_l_penumbraplate.dbr,false,@level06$: @amount07$
tagUArmor275,item\equipmentarmor\u_e_proteanarmor.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor344,item\equipmentarmor\um_e_qibai'srobe.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor276,item\equipmentarmor\um_e_raimentoflogos.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUArmor277,item\equipmentarmor\u_e_raimentofxigua.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor279,item\equipmentarmor\u_e_rhesus'whitewashedarmor.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor354,item\equipmentarmor\um_l_robesofsidirosloros.dbr,false,@level06$: @amount07$
tagUArmor345,item\equipmentarmor\um_e_sanbai'srobe.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor303,item\equipmentarmor\u_l_shroudofeirene.dbr,false,@level06$: @amount07$
tagUArmor285,item\equipmentarmor\u_e_sunlushan'sarmor.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor288,item\equipmentarmor\u_e_thekhan'shuntingharness.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor305,item\equipmentarmor\u_l_thoth'sshadow.dbr,false,@level06$: @act02$
tagUArmor306,item\equipmentarmor\u_l_verdantplate.dbr,false,@level06$: @amount07$
tagUArmor355,item\equipmentarmor\um_l_vestmentoftheoverlord.dbr,false,@level06$: @amount07$
tagUArmor291,item\equipmentarmor\u_e_vestmentofthomthemad.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUArmor307,item\equipmentarmor\u_l_wyrmskinharness.dbr,false,@level06$: @act03$
xtagUArmor033,xpack\item\equipmentarmor\torso\u_l_001.dbr,true,@level06$: @act04$
xtagUArmor037,xpack\item\equipmentarmor\torso\um_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor039,xpack\item\equipmentarmor\torso\um_l_001.dbr,true,@level06$: @act04$
xtagUArmor040,xpack\item\equipmentarmor\torso\um_l_002.dbr,true,@level06$: @act04$
xtagUArmor038,xpack\item\equipmentarmor\torso\um_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
tagUWeapon085,item\equipmentweapon\axe\u_l_acheron'stouch.dbr,false,@level06$: @amount07$
tagUWeapon071,item\equipmentweapon\axe\u_e_atropos'assistant.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon086,item\equipmentweapon\axe\u_l_axeoftereus.dbr,false,@level06$: @amount07$
tagUWeapon087,item\equipmentweapon\axe\u_l_cerberus'bite.dbr,false,@level06$: @amount07$
tagUWeapon081,item\equipmentweapon\axe\u_e_enkidu'sstand.dbr,false,"@level05$: @act02$, @act03$; @level06$: @act02$, @act03$"
tagUWeapon088,item\equipmentweapon\axe\u_l_erysichthon'shunger.dbr,false,@level06$: @act01$
tagUWeapon091,item\equipmentweapon\axe\u_l_persephone'scaress.dbr,false,@level06$: @amount07$
tagUWeapon092,item\equipmentweapon\axe\u_l_phoenix.dbr,false,@level06$: @act02$
tagUWeapon093,item\equipmentweapon\axe\u_e_shai'tan.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon089,item\equipmentweapon\axe\u_l_thefuries.dbr,false,@level06$: @amount07$
tagUWeapon074,item\equipmentweapon\axe\u_e_theogenes'onslaught.dbr,false,"@level05$: @act01$, @act02$; @level06$: @act01$, @act02$"
tagUWeapon084,item\equipmentweapon\axe\u_e_torment.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
xtagUWeapon018,xpack\item\equipmentweapons\axe\u_e_001.dbr,true,@level05$: @act04$
xtagUWeapon019,xpack\item\equipmentweapons\axe\u_e_002.dbr,true,@level05$: @act04$
xtagUWeapon020,xpack\item\equipmentweapons\axe\u_e_003.dbr,true,@level05$: @act04$
xtagUWeapon022,xpack\item\equipmentweapons\axe\u_l_002.dbr,true,@level06$: @act04$
xtagUWeapon021,xpack\item\equipmentweapons\axe\u_l_001.dbr,true,@level06$: @act04$
xtagUWeapon023,xpack\item\equipmentweapons\axe\u_l_003.dbr,true,@level06$: @act04$
tagUWeapon130,item\equipmentweapon\bow\u_l_apollo'scurvedbow.dbr,false,@level06$: @amount07$
tagUWeapon131,item\equipmentweapon\bow\u_l_artemis'silverbow.dbr,false,@level06$: @amount07$
tagUWeapon132,item\equipmentweapon\bow\u_l_atalanta'sbow.dbr,false,@level06$: @act01$
tagUWeapon111,item\equipmentweapon\bow\u_e_borealis.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon133,item\equipmentweapon\bow\u_l_bowofeurytus.dbr,false,@level06$: @amount07$
tagUWeapon134,item\equipmentweapon\bow\u_l_bowofheracles.dbr,false,@level06$: @amount07$
tagUWeapon114,item\equipmentweapon\bow\u_e_deathblossom.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$"
tagUWeapon135,item\equipmentweapon\bow\u_l_helios'fury.dbr,false,@level06$: @amount07$
tagUWeapon123,item\equipmentweapon\bow\u_e_khamsin.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon125,item\equipmentweapon\bow\u_e_neith'sbowofthesun.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon136,item\equipmentweapon\bow\u_l_nemesis'recurve.dbr,false,@level06$: @amount07$
tagUWeapon137,item\equipmentweapon\bow\u_l_painweaver.dbr,false,@level06$: @amount07$
tagUWeapon138,item\equipmentweapon\bow\u_l_qinwarbow.dbr,false,@level06$: @act03$
tagUWeapon139,item\equipmentweapon\bow\u_l_serpentwhisper.dbr,false,@level06$: @act02$
tagUWeapon151,item\equipmentweapon\bow\u_e_teucer'swarbow.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon129,item\equipmentweapon\bow\u_e_zhurong'sfirebow.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$"
xtagUWeapon035,xpack\item\equipmentweapons\bow\u_e_002.dbr,true,@level06$: @act04$
xtagUWeapon036,xpack\item\equipmentweapons\bow\u_l_001.dbr,true,@level06$: @act04$
xtagUWeapon037,xpack\item\equipmentweapons\bow\u_l_002.dbr,true,@level06$: @act04$
xtagUWeapon034,xpack\item\equipmentweapons\bow\u_e_001.dbr,true,@level06$: @act04$
xtagUWeapon038,xpack\item\equipmentweapons\bow\u_l_003.dbr,true,@level06$: @act04$
tagUArmor050,item\equipmentarmband\um_l_blackpearlbracelet.dbr,false,@level06$: @act01$
tagUArmor051,item\equipmentarmband\um_l_braceletofaman'da.dbr,false,@level06$: @amount07$
tagUArmor039,item\equipmentarmband\um_e_coilofresilience.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor041,item\equipmentarmband\um_e_diogenes'wrap.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor042,item\equipmentarmband\um_e_dragon'sbreath.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor052,item\equipmentarmband\um_l_heartsongbracelet.dbr,false,@level06$: @amount07$
tagUArmor047,item\equipmentarmband\um_e_permafrostbracelet.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor049,item\equipmentarmband\um_e_scourgewrap.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor053,item\equipmentarmband\um_l_senbi'sclasp.dbr,false,@level06$: @amount07$
tagUArmor054,item\equipmentarmband\um_l_truesilverbracelet.dbr,false,"@level06$: @act01$, @act02$, @act03$"
xtagUArmor058,xpack\item\equipmentarmor\armband\u_l_001.dbr,true,@level06$: @act04$
xtagUArmor066,xpack\item\equipmentarmor\armband\um_l_001.dbr,true,@level06$: @act04$
xtagUArmor059,xpack\item\equipmentarmor\armband\u_l_002.dbr,true,@level06$: @act04$
xtagUArmor063,xpack\item\equipmentarmor\armband\um_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor064,xpack\item\equipmentarmor\armband\um_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor065,xpack\item\equipmentarmor\armband\um_e_003.dbr,true,"@level05$: @act04$, @level06$: @act04$"
tagUWeapon168,item\equipmentweapon\club\u_l_agamemnon'sscepter.dbr,false,@level06$: @amount07$
tagUWeapon169,item\equipmentweapon\club\u_l_areithous'mace.dbr,false,"@level06$: @act01$, @act02$"
tagUWeapon156,item\equipmentweapon\club\u_e_demeter'ssorrow.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon170,item\equipmentweapon\club\u_l_glacialmaul.dbr,false,@level06$: @amount07$
tagUWeapon171,item\equipmentweapon\club\u_l_handofhephaestus.dbr,false,@level06$: @amount07$
tagUWeapon172,item\equipmentweapon\club\u_l_hornoftiamat.dbr,false,"@level06$: @act02$, @act03$"
tagUWeapon173,item\equipmentweapon\club\u_l_krakensfist.dbr,false,@level06$: @amount07$
tagUWeapon159,item\equipmentweapon\club\u_e_lykaionmalleus.dbr,false,@level06$: @act01$
tagUWeapon174,item\equipmentweapon\club\u_l_orion'smace.dbr,false,@level06$: @amount07$
tagUWeapon161,item\equipmentweapon\club\u_l_prometheus'gift.dbr,false,@level06$: @amount07$
tagUWeapon175,item\equipmentweapon\club\u_l_saprosthecorrupter.dbr,false,@level06$: @amount07$
tagUWeapon176,item\equipmentweapon\club\u_l_scepterofthanatos.dbr,false,@level06$: @amount07$
tagUWeapon177,item\equipmentweapon\club\u_e_spinebreaker.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon165,item\equipmentweapon\club\u_e_thornymaul.dbr,false,"@level05$: @act01$, @act03$; @level06$: @act01$, @act03$"
tagUWeapon167,item\equipmentweapon\club\u_e_truncheonofmalice.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
xtagUWeapon050,xpack\item\equipmentweapons\club\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon053,xpack\item\equipmentweapons\club\u_l_002.dbr,true,@level06$: @act04$
xtagUWeapon049,xpack\item\equipmentweapons\club\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon051,xpack\item\equipmentweapons\club\u_l_001.dbr,true,@level06$: @act04$
tagUArmor138,item\equipmentgreaves\u_e_athena'sbattlegreaves.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor139,item\equipmentgreaves\u_e_bellerophon'sleggings.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor145,item\equipmentgreaves\u_l_hermes'talaria.dbr,false,@level06$: @amount07$
tagUArmor142,item\equipmentgreaves\u_e_murkcrawlers.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
xtagUArmor083,xpack\item\equipmentarmor\greaves\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor091,xpack\item\equipmentarmor\greaves\um_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor094,xpack\item\equipmentarmor\greaves\um_l_002.dbr,true,@level06$: @act04$
xtagUArmor086,xpack\item\equipmentarmor\greaves\u_l_002.dbr,true,@level06$: @act04$
xtagUArmor084,xpack\item\equipmentarmor\greaves\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor092,xpack\item\equipmentarmor\greaves\um_e_003.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor085,xpack\item\equipmentarmor\greaves\u_l_001.dbr,true,@level06$: @act04$
xtagUArmor093,xpack\item\equipmentarmor\greaves\um_l_001.dbr,true,@level06$: @act04$
xtagUArmor090,xpack\item\equipmentarmor\greaves\um_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
tagUArmor198,item\equipmenthelm\u_l_agamemnon'sdeathmask.dbr,false,@level06$: @amount07$
tagUArmor199,item\equipmenthelm\u_l_ares'warhelm.dbr,false,@level06$: @amount07$
tagUArmor255,item\equipmenthelm\u_l_hector'sflashinghelm.dbr,false,@level06$
tagUArmor211,item\equipmenthelm\u_e_athlon.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor188,item\equipmenthelm\u_e_chiron'sgaze.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUArmor200,item\equipmenthelm\u_l_helmofdarkness.dbr,false,@level06$: @amount07$
tagUArmor191,item\equipmenthelm\u_e_helmofoddyseus.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor201,item\equipmenthelm\u_l_hermes'wingedhelm.dbr,false,@level06$: @amount07$
tagUArmor202,item\equipmenthelm\um_l_hesione'sgoldenveil.dbr,false,@level06$: @amount07$
tagUArmor212,item\equipmenthelm\um_e_orpheusgarland.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor194,item\equipmenthelm\u_e_pan'sheaddress.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
xtagUArmor119,xpack\item\equipmentarmor\helm\um_l_002.dbr,true,@level06$: @act04$
xtagUArmor118,xpack\item\equipmentarmor\helm\um_l_001.dbr,true,@level06$: @act04$
xtagUArmor117,xpack\item\equipmentarmor\helm\um_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor112,xpack\item\equipmentarmor\helm\u_l_001.dbr,true,@level06$: @act04$
xtagUArmor116,xpack\item\equipmentarmor\helm\um_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor111,xpack\item\equipmentarmor\helm\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
tagUArmor015,item\equipmentring\u_l_apollo'swill.dbr,false,@level06$: @amount07$
tagUArmor016,item\equipmentring\u_l_archimedes'cogwheel.dbr,false,@level06$: @amount07$
tagUArmor017,item\equipmentring\u_l_bandofsouls.dbr,false,@level06$: @amount07$
tagUArmor018,item\equipmentring\u_l_blackpearlring.dbr,false,@level06$: @act01$
tagUArmor003,item\equipmentring\u_e_celestialband.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor004,item\equipmentring\u_e_chiron'sloop.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor005,item\equipmentring\u_e_crestofmurong.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUArmor019,item\equipmentring\u_l_eyeofhorus.dbr,false,"@level06$: @act01$, @act02$, @act03$"
tagUArmor020,item\equipmentring\u_l_markofares.dbr,false,@level06$: @amount07$
tagUArmor009,item\equipmentring\u_e_ringofgaia.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUArmor021,item\equipmentring\u_l_sealofhephaestus.dbr,false,@level06$: @amount07$
tagUArmor014,item\equipmentring\u_e_thoth'smark.dbr,false,"@level05$: @act02$, @level06$: @act02$"
xtagUArmor004,xpack\item\equipmentarmor\ring\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor006,xpack\item\equipmentarmor\ring\u_e_003.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor007,xpack\item\equipmentarmor\ring\u_l_001.dbr,true,@level06$: @act04$
xtagUArmor005,xpack\item\equipmentarmor\ring\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUArmor008,xpack\item\equipmentarmor\ring\u_l_002.dbr,true,@level06$: @act04$
xtagUArmor009,xpack\item\equipmentarmor\ring\u_l_003.dbr,true,@level06$: @act04$
tagUWeapon025,item\equipmentshield\u_l_achilles'shield.dbr,false,@level06$: @amount07$
tagUWeapon026,item\equipmentshield\u_l_ajax'bronzetower.dbr,false,@level06$: @amount07$
tagUWeapon027,item\equipmentshield\u_l_ancile.dbr,false,@level06$: @amount07$
tagUWeapon028,item\equipmentshield\u_l_athenasmirroredshield.dbr,false,@level06$: @amount07$
tagUWeapon003,item\equipmentshield\u_e_bloodthirsttheglutton.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon029,item\equipmentshield\u_l_chigon'sresolve.dbr,false,@level06$: @act03$
tagUWeapon030,item\equipmentshield\u_l_crestoftaurus.dbr,false,@level06$: @amount07$
tagUWeapon005,item\equipmentshield\u_e_ebongreatshield.dbr,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
tagUWeapon006,item\equipmentshield\u_e_eidolonshell.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon031,item\equipmentshield\u_l_goldenshieldofpelaran.dbr,false,@level06$: @amount07$
tagUWeapon032,item\equipmentshield\u_l_hadesaspis.dbr,false,@level06$: @amount07$
tagUWeapon033,item\equipmentshield\u_l_hectorsshimmeringshield.dbr,false,@level06$: @amount07$
tagUWeapon034,item\equipmentshield\u_l_hephaestus'moltenshield.dbr,false,@level06$: @amount07$
tagUWeapon035,item\equipmentshield\u_l_hera'sshield.dbr,false,@level06$: @amount07$
tagUWeapon013,item\equipmentshield\u_e_leatherskinshield.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon036,item\equipmentshield\u_l_priam'sgate.dbr,false,@level06$: @amount07$
tagUWeapon037,item\equipmentshield\u_l_scaleoftheblackdragon.dbr,false,@level06$: @amount07$
tagUWeapon020,item\equipmentshield\u_e_shieldofthehideousvisage.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon021,item\equipmentshield\u_e_shieldofthekorybantes.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon038,item\equipmentshield\u_l_spectraldefender.dbr,false,@level06$: @amount07$
tagUWeapon022,item\equipmentshield\u_e_sundisc.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon039,item\equipmentshield\u_l_venomhuskshield.dbr,false,@level06$: @act02$
tagUWeapon040,item\equipmentshield\u_l_zeno'sthirdparadox.dbr,false,@level06$: @act01$
xtagUWeapon005,xpack\item\equipmentweapons\shield\u_l_002.dbr,true,@level06$: @act04$
xtagUWeapon003,xpack\item\equipmentweapons\shield\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon012,xpack\item\equipmentweapons\shield\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon004,xpack\item\equipmentweapons\shield\u_l_001.dbr,true,@level06$: @act04$
tagUWeapon214,item\equipmentweapon\spear\u_l_achilles'spear.dbr,false,@level06$: @amount07$
tagUWeapon196,item\equipmentweapon\spear\u_e_amazonianspear.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon215,item\equipmentweapon\spear\u_l_ares'wrath.dbr,false,@level06$: @amount07$
tagUWeapon216,item\equipmentweapon\spear\u_l_bloodofouranos.dbr,false,@level06$: @amount07$
tagUWeapon200,item\equipmentweapon\spear\u_e_feilian'sgalespear.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon217,item\equipmentweapon\spear\u_l_furyofthethreeamazons.dbr,false,@level06$: @amount07$
tagUWeapon201,item\equipmentweapon\spear\u_e_hector'sspear.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon218,item\equipmentweapon\spear\u_l_kwanyin'sfinalmercy.dbr,false,@level06$: @act03$
tagUWeapon219,item\equipmentweapon\spear\u_l_onuris'spear.dbr,false,@level06$: @act02$
tagUWeapon220,item\equipmentweapon\spear\u_l_peleus'ashenspear .dbr,false,@level06$: @amount07$
tagUWeapon206,item\equipmentweapon\spear\u_e_phorkos'trident.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon207,item\equipmentweapon\spear\u_e_queenzenobia'sspear.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon209,item\equipmentweapon\spear\u_e_sacredspearofnepththys.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon210,item\equipmentweapon\spear\u_e_scorpion'stail.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon221,item\equipmentweapon\spear\u_l_soulharvest.dbr,false,@level06$: @amount07$
tagUWeapon222,item\equipmentweapon\spear\u_l_telamon'sboarskewer.dbr,false,@level06$: @act01$
xtagUWeapon063,xpack\item\equipmentweapons\spear\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon064,xpack\item\equipmentweapons\spear\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon065,xpack\item\equipmentweapons\spear\u_l_001.dbr,true,@level06$: @act04$
xtagUWeapon066,xpack\item\equipmentweapons\spear\u_l_002.dbr,true,@level06$: @act04$
tagUWeapon240,item\equipmentweapon\staff\u_e_archon'sjudgement.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon257,item\equipmentweapon\staff\u_l_caduceus.dbr,false,@level06$: @amount07$
tagUWeapon258,item\equipmentweapon\staff\u_e_chromaticstaff.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon259,item\equipmentweapon\staff\u_l_eyeofosiris.dbr,false,@level06$: @act02$
tagUWeapon260,item\equipmentweapon\staff\u_l_fingerboneofboreas.dbr,false,@level06$: @amount07$
tagUWeapon244,item\equipmentweapon\staff\u_e_geras'walkingstick.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon261,item\equipmentweapon\staff\u_l_hades'scepter.dbr,false,@level06$: @amount07$
tagUWeapon262,item\equipmentweapon\staff\u_l_hecate'srod.dbr,false,@level06$: @amount07$
tagUWeapon245,item\equipmentweapon\staff\u_e_hekastaff.dbr,false,"@level05$: @act02$, @level06$: @act02$"
tagUWeapon249,item\equipmentweapon\staff\u_l_kuanti'ssorrow.dbr,false,"@level06$: @act03$, @act04$"
tagUWeapon250,item\equipmentweapon\staff\u_l_leikun'sgnarledstaff.dbr,false,"@level06$: @act03$, @act04$"
tagUWeapon251,item\equipmentweapon\staff\u_l_morosnyx.dbr,false,"@level06$: @act01$, @act02$"
tagUWeapon263,item\equipmentweapon\staff\u_l_riddleofthesphinx.dbr,false,@level06$: @act01$
tagUWeapon264,item\equipmentweapon\staff\u_e_rodoftheancients.dbr,false,"@level05$: @act01$, @act03$, @act04$; @level06$: @act01$, @act03$, @act04$"
tagUWeapon254,item\equipmentweapon\staff\u_e_shikigami.dbr,false,"@level05$: @act03$, @level06$: @act03$"
tagUWeapon266,item\equipmentweapon\staff\u_l_staffofelysium.dbr,false,@level06$: @amount07$
xtagUWeapon080,xpack\item\equipmentweapons\staff\u_l_001.dbr,true,@level06$: @act04$
xtagUWeapon081,xpack\item\equipmentweapons\staff\u_l_002.dbr,true,@level06$: @act04$
xtagUWeapon079,xpack\item\equipmentweapons\staff\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon078,xpack\item\equipmentweapons\staff\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
tagUWeapon299,item\equipmentweapon\sword\u_l_amenra'smagebane.dbr,false,"@level06$: @act02$, @act04$"
tagUWeapon289,item\equipmentweapon\sword\u_e_doxakalo.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon290,item\equipmentweapon\sword\u_e_griefmaker.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon300,item\equipmentweapon\sword\u_l_lordsethschaosblade.dbr,false,@level06$: @act02$
tagUWeapon301,item\equipmentweapon\sword\u_l_mindrazor.dbr,false,@level06$: @amount07$
tagUWeapon341,item\equipmentweapon\sword\u_l_pagos.dbr,false,"@level06$: @act01$, @act04$"
tagUWeapon294,item\equipmentweapon\sword\u_e_silence.dbr,false,"@level05$: @amount07$, @level06$: @amount07$"
tagUWeapon302,item\equipmentweapon\sword\u_l_stymphaliantalon.dbr,false,@level06$: @amount07$
tagUWeapon297,item\equipmentweapon\sword\u_e_swordofdamocles.dbr,false,"@level05$: @act01$, @level06$: @act01$"
tagUWeapon303,item\equipmentweapon\sword\u_l_theseus'inheritance.dbr,false,@level06$: @act01$
tagUWeapon304,item\equipmentweapon\sword\u_l_thunderbolt.dbr,false,"@level06$: @act01$, @act02$, @act03$"
tagUWeapon305,item\equipmentweapon\sword\u_l_thyestes'scheme.dbr,false,@level06$: @act01$
tagUWeapon306,item\equipmentweapon\sword\u_l_zhanlu.dbr,false,@level06$: @act03$
xtagUWeapon095,xpack\item\equipmentweapons\sword\u_l_001.dbr,true,@level06$: @act04$
xtagUWeapon094,xpack\item\equipmentweapons\sword\u_e_001.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagUWeapon099,xpack\item\equipmentweapons\sword\u_l_003.dbr,true,@level06$: @act04$
xtagUWeapon096,xpack\item\equipmentweapons\sword\u_l_002.dbr,true,@level06$: @act04$
xtagUWeapon100,xpack\item\equipmentweapons\sword\u_e_002.dbr,true,"@level05$: @act04$, @level06$: @act04$"
xtagArtifactDescription005,xpack\item\artifacts\arcaneformulae\n_la_amberflask_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription018,xpack\item\artifacts\arcaneformulae\n_la_bloodrage_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription011,xpack\item\artifacts\arcaneformulae\n_la_chaoscube_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription013,xpack\item\artifacts\arcaneformulae\n_la_cinderbolt_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription019,xpack\item\artifacts\arcaneformulae\n_la_crystaltear_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription022,xpack\item\artifacts\arcaneformulae\e_la_darkcore_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription002,xpack\item\artifacts\arcaneformulae\n_la_deathrattle_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription025,xpack\item\artifacts\arcaneformulae\e_la_earthentalisman_formula.dbr,true,@level05$: @act01$
xtagArtifactDescription030,xpack\item\artifacts\arcaneformulae\e_la_ebonyglobe_formula.dbr,true,@level05$: @act04$
xtagArtifactDescription033,xpack\item\artifacts\arcaneformulae\l_la_effigyofthepanther_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription020,xpack\item\artifacts\arcaneformulae\e_la_emeraldquill_formula.dbr,true,@level05$: @act01$
